chap_num,sent_num,token_num,pos_tuple,pos,token_str,term_str
19,0,6,"(',', ',')",",",",",
19,0,7,"('“', 'VBD')",VBD,“,
19,0,8,"('it', 'PRP')",PRP,it,it
19,0,9,"('’', 'NNP')",NNP,’,
19,0,10,"('s', 'VBD')",VBD,s,s
19,0,11,"('all', 'DT')",DT,all,all
19,0,12,"('over', 'IN')",IN,over,over
19,0,13,"('.', '.')",.,.,
19,0,14,"('”', 'NN')",NN,”,
19,0,0,"('“', 'JJ')",JJ,“,
19,0,1,"('Yes', 'NNP')",NNP,Yes,yes
19,0,2,"(',', ',')",",",",",
19,0,3,"('”', 'NNP')",NNP,”,
19,0,4,"('I', 'PRP')",PRP,I,i
19,0,5,"('said', 'VBD')",VBD,said,said
19,0,6,"('.', '.')",.,.,
19,1,0,"('“', 'NN')",NN,“,
19,1,1,"('When', 'WRB')",WRB,When,when
19,1,2,"('do', 'VB')",VB,do,do
19,1,3,"('you', 'PRP')",PRP,you,you
19,1,4,"('go', 'VB')",VB,go,go
19,1,5,"('?', '.')",.,?,
19,1,6,"('”', 'NN')",NN,”,
19,0,0,"('“', 'NN')",NN,“,
19,0,1,"('I', 'PRP')",PRP,I,i
19,0,2,"('don', 'VBP')",VBP,don,don
19,0,3,"('’', 'JJ')",JJ,’,
19,0,4,"('t', 'NN')",NN,t,t
19,0,5,"('know', 'VBP')",VBP,know,know
19,0,6,"('.', '.')",.,.,
19,1,0,"('We', 'PRP')",PRP,We,we
19,1,1,"('better', 'VBP')",VBP,better,better
19,1,2,"('get', 'VB')",VB,get,get
19,1,3,"('a', 'DT')",DT,a,a
19,1,4,"('car', 'NN')",NN,car,car
19,1,5,"(',', ',')",",",",",
19,1,6,"('I', 'PRP')",PRP,I,i
19,1,7,"('think', 'VBP')",VBP,think,think
19,1,8,"('.', '.')",.,.,
19,2,0,"('Aren', 'NNP')",NNP,Aren,aren
19,2,1,"('’', 'NNP')",NNP,’,
19,2,2,"('t', 'NN')",NN,t,t
19,2,3,"('you', 'PRP')",PRP,you,you
19,2,4,"('going', 'VBG')",VBG,going,going
19,2,5,"('back', 'RB')",RB,back,back
19,2,6,"('to', 'TO')",TO,to,to
19,2,7,"('Paris', 'NNP')",NNP,Paris,paris
19,2,8,"('?', '.')",.,?,
19,2,9,"('”', 'NN')",NN,”,
19,0,0,"('“', 'JJ')",JJ,“,
19,0,1,"('No', 'NNP')",NNP,No,no
19,0,2,"('.', '.')",.,.,
19,1,0,"('I', 'PRP')",PRP,I,i
19,1,1,"('can', 'MD')",MD,can,can
19,1,2,"('stay', 'VB')",VB,stay,stay
19,1,3,"('away', 'RB')",RB,away,away
19,1,4,"('another', 'DT')",DT,another,another
19,1,5,"('week', 'NN')",NN,week,week
19,1,6,"('.', '.')",.,.,
19,2,0,"('I', 'PRP')",PRP,I,i
19,2,1,"('think', 'VBP')",VBP,think,think
19,2,2,"('I', 'PRP')",PRP,I,i
19,2,3,"('’', 'VBP')",VBP,’,
19,2,4,"('ll', 'RB')",RB,ll,ll
19,2,5,"('go', 'VBP')",VBP,go,go
19,2,6,"('to', 'TO')",TO,to,to
19,2,7,"('San', 'NNP')",NNP,San,san
19,2,8,"('Sebastian', 'NNP')",NNP,Sebastian,sebastian
19,2,9,"('.', '.')",.,.,
19,2,10,"('”', 'NN')",NN,”,
19,0,0,"('“', 'NN')",NN,“,
19,0,1,"('I', 'PRP')",PRP,I,i
19,0,2,"('want', 'VBP')",VBP,want,want
19,0,3,"('to', 'TO')",TO,to,to
19,0,4,"('get', 'VB')",VB,get,get
19,0,5,"('back', 'RB')",RB,back,back
19,0,6,"('.', '.')",.,.,
19,0,7,"('”', 'NN')",NN,”,
19,0,0,"('“', 'VB')",VB,“,
19,0,1,"('What', 'WP')",WP,What,what
19,0,2,"('’', 'NNP')",NNP,’,
19,0,3,"('s', 'VBP')",VBP,s,s
19,0,4,"('Mike', 'NNP')",NNP,Mike,mike
19,0,5,"('going', 'VBG')",VBG,going,going
19,0,6,"('to', 'TO')",TO,to,to
19,0,7,"('do', 'VB')",VB,do,do
19,0,8,"('?', '.')",.,?,
19,0,9,"('”', 'VB')",VB,”,
19,0,0,"('“', 'NN')",NN,“,
19,0,1,"('He', 'PRP')",PRP,He,he
19,0,2,"('’', 'VBZ')",VBZ,’,
19,0,3,"('s', 'RB')",RB,s,s
19,0,4,"('going', 'VBG')",VBG,going,going
19,0,5,"('to', 'TO')",TO,to,to
19,0,6,"('Saint', 'NNP')",NNP,Saint,saint
19,0,7,"('Jean', 'NNP')",NNP,Jean,jean
19,0,8,"('de', 'IN')",IN,de,de
19,0,9,"('Luz', 'NNP')",NNP,Luz,luz
19,0,10,"('.', '.')",.,.,
19,0,11,"('”', 'NN')",NN,”,
19,0,0,"('“', 'JJ')",JJ,“,
19,0,1,"('Let', 'NNP')",NNP,Let,let
19,0,2,"('’', 'NNP')",NNP,’,
19,0,3,"('s', 'VB')",VB,s,s
19,0,4,"('get', 'VB')",VB,get,get
19,0,5,"('a', 'DT')",DT,a,a
19,0,6,"('car', 'NN')",NN,car,car
19,0,7,"('and', 'CC')",CC,and,and
19,0,8,"('all', 'DT')",DT,all,all
19,0,9,"('go', 'VBP')",VBP,go,go
19,0,10,"('as', 'RB')",RB,as,as
19,0,11,"('far', 'RB')",RB,far,far
19,0,12,"('as', 'IN')",IN,as,as
19,0,13,"('Bayonne', 'NNP')",NNP,Bayonne,bayonne
19,0,14,"('.', '.')",.,.,
19,1,0,"('You', 'PRP')",PRP,You,you
19,1,1,"('can', 'MD')",MD,can,can
19,1,2,"('get', 'VB')",VB,get,get
19,1,3,"('the', 'DT')",DT,the,the
19,1,4,"('train', 'NN')",NN,train,train
19,1,5,"('up', 'RB')",RB,up,up
19,1,6,"('from', 'IN')",IN,from,from
19,1,7,"('there', 'RB')",RB,there,there
19,1,8,"('to-night', 'JJ')",JJ,to-night,tonight
19,1,9,"('.', '.')",.,.,
19,1,10,"('”', 'NN')",NN,”,
19,0,0,"('“', 'RB')",RB,“,
19,0,1,"('Good', 'NNP')",NNP,Good,good
19,0,2,"('.', '.')",.,.,
19,1,0,"('Let', 'VB')",VB,Let,let
19,1,1,"('’', 'NNP')",NNP,’,
19,1,2,"('s', 'VB')",VB,s,s
19,1,3,"('go', 'VBP')",VBP,go,go
19,1,4,"('after', 'IN')",IN,after,after
19,1,5,"('lunch', 'NN')",NN,lunch,lunch
19,1,6,"('.', '.')",.,.,
19,1,7,"('”', 'NN')",NN,”,
19,0,0,"('“', 'IN')",IN,“,
19,0,1,"('All', 'DT')",DT,All,all
19,0,2,"('right', 'NN')",NN,right,right
19,0,3,"('.', '.')",.,.,
19,1,0,"('I', 'PRP')",PRP,I,i
19,1,1,"('’', 'VBP')",VBP,’,
19,1,2,"('ll', 'JJ')",JJ,ll,ll
19,1,3,"('get', 'VB')",VB,get,get
19,1,4,"('the', 'DT')",DT,the,the
19,1,5,"('car', 'NN')",NN,car,car
19,1,6,"('.', '.')",.,.,
19,1,7,"('”', 'NN')",NN,”,
19,0,0,"('We', 'PRP')",PRP,We,we
19,0,1,"('had', 'VBD')",VBD,had,had
19,0,2,"('lunch', 'NN')",NN,lunch,lunch
19,0,3,"('and', 'CC')",CC,and,and
19,0,4,"('paid', 'VBD')",VBD,paid,paid
19,0,5,"('the', 'DT')",DT,the,the
19,0,6,"('bill', 'NN')",NN,bill,bill
19,0,7,"('.', '.')",.,.,
19,1,0,"('Montoya', 'NNP')",NNP,Montoya,montoya
19,1,1,"('did', 'VBD')",VBD,did,did
19,1,2,"('not', 'RB')",RB,not,not
19,1,3,"('come', 'VBN')",VBN,come,come
19,1,4,"('near', 'IN')",IN,near,near
19,1,5,"('us', 'PRP')",PRP,us,us
19,1,6,"('.', '.')",.,.,
19,2,0,"('One', 'CD')",CD,One,one
19,2,1,"('of', 'IN')",IN,of,of
19,2,2,"('the', 'DT')",DT,the,the
19,2,3,"('maids', 'NNS')",NNS,maids,maids
19,2,4,"('brought', 'VBD')",VBD,brought,brought
19,2,5,"('the', 'DT')",DT,the,the
19,2,6,"('bill', 'NN')",NN,bill,bill
19,2,7,"('.', '.')",.,.,
19,3,0,"('The', 'DT')",DT,The,the
19,3,1,"('car', 'NN')",NN,car,car
19,3,2,"('was', 'VBD')",VBD,was,was
19,3,3,"('outside', 'RB')",RB,outside,outside
19,3,4,"('.', '.')",.,.,
19,4,0,"('The', 'DT')",DT,The,the
19,4,1,"('chauffeur', 'NN')",NN,chauffeur,chauffeur
19,4,2,"('piled', 'VBD')",VBD,piled,piled
19,4,3,"('and', 'CC')",CC,and,and
19,4,4,"('strapped', 'VBD')",VBD,strapped,strapped
19,4,5,"('the', 'DT')",DT,the,the
19,4,6,"('bags', 'NNS')",NNS,bags,bags
19,4,7,"('on', 'IN')",IN,on,on
19,4,8,"('top', 'NN')",NN,top,top
19,4,9,"('of', 'IN')",IN,of,of
19,4,10,"('the', 'DT')",DT,the,the
19,4,11,"('car', 'NN')",NN,car,car
19,4,12,"('and', 'CC')",CC,and,and
19,4,13,"('put', 'VB')",VB,put,put
19,4,14,"('them', 'PRP')",PRP,them,them
19,4,15,"('in', 'IN')",IN,in,in
19,4,16,"('beside', 'NN')",NN,beside,beside
19,4,17,"('him', 'PRP')",PRP,him,him
19,4,18,"('in', 'IN')",IN,in,in
19,4,19,"('the', 'DT')",DT,the,the
19,4,20,"('front', 'JJ')",JJ,front,front
19,4,21,"('seat', 'NN')",NN,seat,seat
19,4,22,"('and', 'CC')",CC,and,and
19,4,23,"('we', 'PRP')",PRP,we,we
19,4,24,"('got', 'VBD')",VBD,got,got
19,4,25,"('in', 'IN')",IN,in,in
19,4,26,"('.', '.')",.,.,
19,5,0,"('The', 'DT')",DT,The,the
19,5,1,"('car', 'NN')",NN,car,car
19,5,2,"('went', 'VBD')",VBD,went,went
19,5,3,"('out', 'IN')",IN,out,out
19,5,4,"('of', 'IN')",IN,of,of
19,5,5,"('the', 'DT')",DT,the,the
19,5,6,"('square', 'NN')",NN,square,square
19,5,7,"(',', ',')",",",",",
19,5,8,"('along', 'IN')",IN,along,along
19,5,9,"('through', 'IN')",IN,through,through
19,5,10,"('the', 'DT')",DT,the,the
19,5,11,"('side', 'NN')",NN,side,side
19,5,12,"('streets', 'NNS')",NNS,streets,streets
19,5,13,"(',', ',')",",",",",
19,5,14,"('out', 'IN')",IN,out,out
19,5,15,"('under', 'IN')",IN,under,under
19,5,16,"('the', 'DT')",DT,the,the
19,5,17,"('trees', 'NNS')",NNS,trees,trees
19,5,18,"('and', 'CC')",CC,and,and
19,5,19,"('down', 'IN')",IN,down,down
19,5,20,"('the', 'DT')",DT,the,the
19,5,21,"('hill', 'NN')",NN,hill,hill
19,5,22,"('and', 'CC')",CC,and,and
19,5,23,"('away', 'RB')",RB,away,away
19,5,24,"('from', 'IN')",IN,from,from
19,5,25,"('Pamplona', 'NNP')",NNP,Pamplona,pamplona
19,5,26,"('.', '.')",.,.,
19,6,0,"('It', 'PRP')",PRP,It,it
19,6,1,"('did', 'VBD')",VBD,did,did
19,6,2,"('not', 'RB')",RB,not,not
19,6,3,"('seem', 'VB')",VB,seem,seem
19,6,4,"('like', 'IN')",IN,like,like
19,6,5,"('a', 'DT')",DT,a,a
19,6,6,"('very', 'RB')",RB,very,very
19,6,7,"('long', 'JJ')",JJ,long,long
19,6,8,"('ride', 'NN')",NN,ride,ride
19,6,9,"('.', '.')",.,.,
19,7,0,"('Mike', 'NNP')",NNP,Mike,mike
19,7,1,"('had', 'VBD')",VBD,had,had
19,7,2,"('a', 'DT')",DT,a,a
19,7,3,"('bottle', 'NN')",NN,bottle,bottle
19,7,4,"('of', 'IN')",IN,of,of
19,7,5,"('Fundador', 'NNP')",NNP,Fundador,fundador
19,7,6,"('.', '.')",.,.,
19,8,0,"('I', 'PRP')",PRP,I,i
19,8,1,"('only', 'RB')",RB,only,only
19,8,2,"('took', 'VBD')",VBD,took,took
19,8,3,"('a', 'DT')",DT,a,a
19,8,4,"('couple', 'NN')",NN,couple,couple
19,8,5,"('of', 'IN')",IN,of,of
19,8,6,"('drinks', 'NNS')",NNS,drinks,drinks
19,8,7,"('.', '.')",.,.,
19,9,0,"('We', 'PRP')",PRP,We,we
19,9,1,"('came', 'VBD')",VBD,came,came
19,9,2,"('over', 'IN')",IN,over,over
19,9,3,"('the', 'DT')",DT,the,the
19,9,4,"('mountains', 'NNS')",NNS,mountains,mountains
19,9,5,"('and', 'CC')",CC,and,and
19,9,6,"('out', 'IN')",IN,out,out
19,9,7,"('of', 'IN')",IN,of,of
19,9,8,"('Spain', 'NNP')",NNP,Spain,spain
19,9,9,"('and', 'CC')",CC,and,and
19,9,10,"('down', 'IN')",IN,down,down
19,9,11,"('the', 'DT')",DT,the,the
19,9,12,"('white', 'JJ')",JJ,white,white
19,9,13,"('roads', 'NNS')",NNS,roads,roads
19,9,14,"('and', 'CC')",CC,and,and
19,9,15,"('through', 'IN')",IN,through,through
19,9,16,"('the', 'DT')",DT,the,the
19,9,17,"('overfoliaged', 'VBN')",VBN,overfoliaged,overfoliaged
19,9,18,"(',', ',')",",",",",
19,9,19,"('wet', 'NN')",NN,wet,wet
19,9,20,"(',', ',')",",",",",
19,9,21,"('green', 'JJ')",JJ,green,green
19,9,22,"(',', ',')",",",",",
19,9,23,"('Basque', 'NNP')",NNP,Basque,basque
19,9,24,"('country', 'NN')",NN,country,country
19,9,25,"(',', ',')",",",",",
19,9,26,"('and', 'CC')",CC,and,and
19,9,27,"('finally', 'RB')",RB,finally,finally
19,9,28,"('into', 'IN')",IN,into,into
19,9,29,"('Bayonne', 'NNP')",NNP,Bayonne,bayonne
19,9,30,"('.', '.')",.,.,
19,10,0,"('We', 'PRP')",PRP,We,we
19,10,1,"('left', 'VBD')",VBD,left,left
19,10,2,"('Bill', 'NNP')",NNP,Bill,bill
19,10,3,"('’', 'NNP')",NNP,’,
19,10,4,"('s', 'JJ')",JJ,s,s
19,10,5,"('baggage', 'NN')",NN,baggage,baggage
19,10,6,"('at', 'IN')",IN,at,at
19,10,7,"('the', 'DT')",DT,the,the
19,10,8,"('station', 'NN')",NN,station,station
19,10,9,"(',', ',')",",",",",
19,10,10,"('and', 'CC')",CC,and,and
19,10,11,"('he', 'PRP')",PRP,he,he
19,10,12,"('bought', 'VBD')",VBD,bought,bought
19,10,13,"('a', 'DT')",DT,a,a
19,10,14,"('ticket', 'NN')",NN,ticket,ticket
19,10,15,"('to', 'TO')",TO,to,to
19,10,16,"('Paris', 'NNP')",NNP,Paris,paris
19,10,17,"('.', '.')",.,.,
19,11,0,"('His', 'PRP$')",PRP$,His,his
19,11,1,"('train', 'NN')",NN,train,train
19,11,2,"('left', 'VBD')",VBD,left,left
19,11,3,"('at', 'IN')",IN,at,at
19,11,4,"('seven-ten', 'JJ')",JJ,seven-ten,seventen
19,11,5,"('.', '.')",.,.,
19,12,0,"('We', 'PRP')",PRP,We,we
19,12,1,"('came', 'VBD')",VBD,came,came
19,12,2,"('out', 'IN')",IN,out,out
19,12,3,"('of', 'IN')",IN,of,of
19,12,4,"('the', 'DT')",DT,the,the
19,12,5,"('station', 'NN')",NN,station,station
19,12,6,"('.', '.')",.,.,
19,13,0,"('The', 'DT')",DT,The,the
19,13,1,"('car', 'NN')",NN,car,car
19,13,2,"('was', 'VBD')",VBD,was,was
19,13,3,"('standing', 'VBG')",VBG,standing,standing
19,13,4,"('out', 'RP')",RP,out,out
19,13,5,"('in', 'IN')",IN,in,in
19,13,6,"('front', 'NN')",NN,front,front
19,13,7,"('.', '.')",.,.,
19,0,0,"('“', 'VB')",VB,“,
19,0,1,"('What', 'WP')",WP,What,what
19,0,2,"('shall', 'MD')",MD,shall,shall
19,0,3,"('we', 'PRP')",PRP,we,we
19,0,4,"('do', 'VB')",VB,do,do
19,0,5,"('about', 'IN')",IN,about,about
19,0,6,"('the', 'DT')",DT,the,the
19,0,7,"('car', 'NN')",NN,car,car
19,0,8,"('?', '.')",.,?,
19,0,9,"('”', 'JJ')",JJ,”,
19,0,10,"('Bill', 'NNP')",NNP,Bill,bill
19,0,11,"('asked', 'VBD')",VBD,asked,asked
19,0,12,"('.', '.')",.,.,
19,0,0,"('“', 'NN')",NN,“,
19,0,1,"('Oh', 'NNP')",NNP,Oh,oh
19,0,2,"(',', ',')",",",",",
19,0,3,"('bother', 'VBP')",VBP,bother,bother
19,0,4,"('the', 'DT')",DT,the,the
19,0,5,"('car', 'NN')",NN,car,car
19,0,6,"(',', ',')",",",",",
19,0,7,"('”', 'NNP')",NNP,”,
19,0,8,"('Mike', 'NNP')",NNP,Mike,mike
19,0,9,"('said', 'VBD')",VBD,said,said
19,0,10,"('.', '.')",.,.,
19,1,0,"('“', 'JJ')",JJ,“,
19,1,1,"('Let', 'NNP')",NNP,Let,let
19,1,2,"('’', 'NNP')",NNP,’,
19,1,3,"('s', 'VB')",VB,s,s
19,1,4,"('just', 'RB')",RB,just,just
19,1,5,"('keep', 'VB')",VB,keep,keep
19,1,6,"('the', 'DT')",DT,the,the
19,1,7,"('car', 'NN')",NN,car,car
19,1,8,"('with', 'IN')",IN,with,with
19,1,9,"('us', 'PRP')",PRP,us,us
19,1,10,"('.', '.')",.,.,
19,1,11,"('”', 'VB')",VB,”,
19,0,0,"('“', 'IN')",IN,“,
19,0,1,"('All', 'NNP')",NNP,All,all
19,0,2,"('right', 'RB')",RB,right,right
19,0,3,"(',', ',')",",",",",
19,0,4,"('”', 'NNP')",NNP,”,
19,0,5,"('Bill', 'NNP')",NNP,Bill,bill
19,0,6,"('said', 'VBD')",VBD,said,said
19,0,7,"('.', '.')",.,.,
19,1,0,"('“', 'NN')",NN,“,
19,1,1,"('Where', 'WRB')",WRB,Where,where
19,1,2,"('shall', 'MD')",MD,shall,shall
19,1,3,"('we', 'PRP')",PRP,we,we
19,1,4,"('go', 'VB')",VB,go,go
19,1,5,"('?', '.')",.,?,
19,1,6,"('”', 'NN')",NN,”,
19,0,0,"('“', 'JJ')",JJ,“,
19,0,1,"('Let', 'NNP')",NNP,Let,let
19,0,2,"('’', 'NNP')",NNP,’,
19,0,3,"('s', 'VB')",VB,s,s
19,0,4,"('go', 'VB')",VB,go,go
19,0,5,"('to', 'TO')",TO,to,to
19,0,6,"('Biarritz', 'NNP')",NNP,Biarritz,biarritz
19,0,7,"('and', 'CC')",CC,and,and
19,0,8,"('have', 'VBP')",VBP,have,have
19,0,9,"('a', 'DT')",DT,a,a
19,0,10,"('drink', 'NN')",NN,drink,drink
19,0,11,"('.', '.')",.,.,
19,0,12,"('”', 'NN')",NN,”,
19,0,0,"('“', 'JJ')",JJ,“,
19,0,1,"('Old', 'NNP')",NNP,Old,old
19,0,2,"('Mike', 'NNP')",NNP,Mike,mike
19,0,3,"('the', 'DT')",DT,the,the
19,0,4,"('spender', 'NN')",NN,spender,spender
19,0,5,"(',', ',')",",",",",
19,0,6,"('”', 'NNP')",NNP,”,
19,0,7,"('Bill', 'NNP')",NNP,Bill,bill
19,0,8,"('said', 'VBD')",VBD,said,said
19,0,9,"('.', '.')",.,.,
19,0,0,"('We', 'PRP')",PRP,We,we
19,0,1,"('drove', 'VBD')",VBD,drove,drove
19,0,2,"('in', 'IN')",IN,in,in
19,0,3,"('to', 'TO')",TO,to,to
19,0,4,"('Biarritz', 'NNP')",NNP,Biarritz,biarritz
19,0,5,"('and', 'CC')",CC,and,and
19,0,6,"('left', 'VBD')",VBD,left,left
19,0,7,"('the', 'DT')",DT,the,the
19,0,8,"('car', 'NN')",NN,car,car
19,0,9,"('outside', 'IN')",IN,outside,outside
19,0,10,"('a', 'DT')",DT,a,a
19,0,11,"('very', 'RB')",RB,very,very
19,0,12,"('Ritz', 'JJ')",JJ,Ritz,ritz
19,0,13,"('place', 'NN')",NN,place,place
19,0,14,"('.', '.')",.,.,
19,1,0,"('We', 'PRP')",PRP,We,we
19,1,1,"('went', 'VBD')",VBD,went,went
19,1,2,"('into', 'IN')",IN,into,into
19,1,3,"('the', 'DT')",DT,the,the
19,1,4,"('bar', 'NN')",NN,bar,bar
19,1,5,"('and', 'CC')",CC,and,and
19,1,6,"('sat', 'VB')",VB,sat,sat
19,1,7,"('on', 'IN')",IN,on,on
19,1,8,"('high', 'JJ')",JJ,high,high
19,1,9,"('stools', 'NNS')",NNS,stools,stools
19,1,10,"('and', 'CC')",CC,and,and
19,1,11,"('drank', 'VB')",VB,drank,drank
19,1,12,"('a', 'DT')",DT,a,a
19,1,13,"('whiskey', 'NN')",NN,whiskey,whiskey
19,1,14,"('and', 'CC')",CC,and,and
19,1,15,"('soda', 'NN')",NN,soda,soda
19,1,16,"('.', '.')",.,.,
19,0,0,"('“', 'NN')",NN,“,
19,0,1,"('That', 'DT')",DT,That,that
19,0,2,"('drink', 'VBP')",VBP,drink,drink
19,0,3,"('’', 'JJR')",JJR,’,
19,0,4,"('s', 'NN')",NN,s,s
19,0,5,"('mine', 'NN')",NN,mine,mine
19,0,6,"(',', ',')",",",",",
19,0,7,"('”', 'NNP')",NNP,”,
19,0,8,"('Mike', 'NNP')",NNP,Mike,mike
19,0,9,"('said', 'VBD')",VBD,said,said
19,0,10,"('.', '.')",.,.,
19,0,0,"('“', 'JJ')",JJ,“,
19,0,1,"('Let', 'NNP')",NNP,Let,let
19,0,2,"('’', 'NNP')",NNP,’,
19,0,3,"('s', 'VB')",VB,s,s
19,0,4,"('roll', 'NN')",NN,roll,roll
19,0,5,"('for', 'IN')",IN,for,for
19,0,6,"('it', 'PRP')",PRP,it,it
19,0,7,"('.', '.')",.,.,
19,0,8,"('”', 'VB')",VB,”,
19,0,0,"('So', 'IN')",IN,So,so
19,0,1,"('we', 'PRP')",PRP,we,we
19,0,2,"('rolled', 'VBD')",VBD,rolled,rolled
19,0,3,"('poker', 'NN')",NN,poker,poker
19,0,4,"('dice', 'NN')",NN,dice,dice
19,0,5,"('out', 'IN')",IN,out,out
19,0,6,"('of', 'IN')",IN,of,of
19,0,7,"('a', 'DT')",DT,a,a
19,0,8,"('deep', 'JJ')",JJ,deep,deep
19,0,9,"('leather', 'NN')",NN,leather,leather
19,0,10,"('dice-cup', 'NN')",NN,dice-cup,dicecup
19,0,11,"('.', '.')",.,.,
19,1,0,"('Bill', 'NNP')",NNP,Bill,bill
19,1,1,"('was', 'VBD')",VBD,was,was
19,1,2,"('out', 'RP')",RP,out,out
19,1,3,"('first', 'JJ')",JJ,first,first
19,1,4,"('roll', 'NN')",NN,roll,roll
19,1,5,"('.', '.')",.,.,
19,2,0,"('Mike', 'NN')",NN,Mike,mike
19,2,1,"('lost', 'VBD')",VBD,lost,lost
19,2,2,"('to', 'TO')",TO,to,to
19,2,3,"('me', 'PRP')",PRP,me,me
19,2,4,"('and', 'CC')",CC,and,and
19,2,5,"('handed', 'VBD')",VBD,handed,handed
19,2,6,"('the', 'DT')",DT,the,the
19,2,7,"('bartender', 'NN')",NN,bartender,bartender
19,2,8,"('a', 'DT')",DT,a,a
19,2,9,"('hundred-franc', 'JJ')",JJ,hundred-franc,hundredfranc
19,2,10,"('note', 'NN')",NN,note,note
19,2,11,"('.', '.')",.,.,
19,3,0,"('The', 'DT')",DT,The,the
19,3,1,"('whiskeys', 'NNS')",NNS,whiskeys,whiskeys
19,3,2,"('were', 'VBD')",VBD,were,were
19,3,3,"('twelve', 'JJ')",JJ,twelve,twelve
19,3,4,"('francs', 'NNS')",NNS,francs,francs
19,3,5,"('apiece', 'RB')",RB,apiece,apiece
19,3,6,"('.', '.')",.,.,
19,4,0,"('We', 'PRP')",PRP,We,we
19,4,1,"('had', 'VBD')",VBD,had,had
19,4,2,"('another', 'DT')",DT,another,another
19,4,3,"('round', 'NN')",NN,round,round
19,4,4,"('and', 'CC')",CC,and,and
19,4,5,"('Mike', 'NNP')",NNP,Mike,mike
19,4,6,"('lost', 'VBD')",VBD,lost,lost
19,4,7,"('again', 'RB')",RB,again,again
19,4,8,"('.', '.')",.,.,
19,5,0,"('Each', 'DT')",DT,Each,each
19,5,1,"('time', 'NN')",NN,time,time
19,5,2,"('he', 'PRP')",PRP,he,he
19,5,3,"('gave', 'VBD')",VBD,gave,gave
19,5,4,"('the', 'DT')",DT,the,the
19,5,5,"('bartender', 'NN')",NN,bartender,bartender
19,5,6,"('a', 'DT')",DT,a,a
19,5,7,"('good', 'JJ')",JJ,good,good
19,5,8,"('tip', 'NN')",NN,tip,tip
19,5,9,"('.', '.')",.,.,
19,6,0,"('In', 'IN')",IN,In,in
19,6,1,"('a', 'DT')",DT,a,a
19,6,2,"('room', 'NN')",NN,room,room
19,6,3,"('off', 'IN')",IN,off,off
19,6,4,"('the', 'DT')",DT,the,the
19,6,5,"('bar', 'NN')",NN,bar,bar
19,6,6,"('there', 'EX')",EX,there,there
19,6,7,"('was', 'VBD')",VBD,was,was
19,6,8,"('a', 'DT')",DT,a,a
19,6,9,"('good', 'JJ')",JJ,good,good
19,6,10,"('jazz', 'NN')",NN,jazz,jazz
19,6,11,"('band', 'NN')",NN,band,band
19,6,12,"('playing', 'NN')",NN,playing,playing
19,6,13,"('.', '.')",.,.,
19,7,0,"('It', 'PRP')",PRP,It,it
19,7,1,"('was', 'VBD')",VBD,was,was
19,7,2,"('a', 'DT')",DT,a,a
19,7,3,"('pleasant', 'JJ')",JJ,pleasant,pleasant
19,7,4,"('bar', 'NN')",NN,bar,bar
19,7,5,"('.', '.')",.,.,
19,8,0,"('We', 'PRP')",PRP,We,we
19,8,1,"('had', 'VBD')",VBD,had,had
19,8,2,"('another', 'DT')",DT,another,another
19,8,3,"('round', 'NN')",NN,round,round
19,8,4,"('.', '.')",.,.,
19,9,0,"('I', 'PRP')",PRP,I,i
19,9,1,"('went', 'VBD')",VBD,went,went
19,9,2,"('out', 'RP')",RP,out,out
19,9,3,"('on', 'IN')",IN,on,on
19,9,4,"('the', 'DT')",DT,the,the
19,9,5,"('first', 'JJ')",JJ,first,first
19,9,6,"('roll', 'NN')",NN,roll,roll
19,9,7,"('with', 'IN')",IN,with,with
19,9,8,"('four', 'CD')",CD,four,four
19,9,9,"('kings', 'NNS')",NNS,kings,kings
19,9,10,"('.', '.')",.,.,
19,10,0,"('Bill', 'NNP')",NNP,Bill,bill
19,10,1,"('and', 'CC')",CC,and,and
19,10,2,"('Mike', 'NNP')",NNP,Mike,mike
19,10,3,"('rolled', 'VBD')",VBD,rolled,rolled
19,10,4,"('.', '.')",.,.,
19,11,0,"('Mike', 'NNP')",NNP,Mike,mike
19,11,1,"('won', 'VBD')",VBD,won,won
19,11,2,"('the', 'DT')",DT,the,the
19,11,3,"('first', 'JJ')",JJ,first,first
19,11,4,"('roll', 'NN')",NN,roll,roll
19,11,5,"('with', 'IN')",IN,with,with
19,11,6,"('four', 'CD')",CD,four,four
19,11,7,"('jacks', 'NNS')",NNS,jacks,jacks
19,11,8,"('.', '.')",.,.,
19,12,0,"('Bill', 'NNP')",NNP,Bill,bill
19,12,1,"('won', 'VBD')",VBD,won,won
19,12,2,"('the', 'DT')",DT,the,the
19,12,3,"('second', 'JJ')",JJ,second,second
19,12,4,"('.', '.')",.,.,
19,13,0,"('On', 'IN')",IN,On,on
19,13,1,"('the', 'DT')",DT,the,the
19,13,2,"('final', 'JJ')",JJ,final,final
19,13,3,"('roll', 'NN')",NN,roll,roll
19,13,4,"('Mike', 'NNP')",NNP,Mike,mike
19,13,5,"('had', 'VBD')",VBD,had,had
19,13,6,"('three', 'CD')",CD,three,three
19,13,7,"('kings', 'NNS')",NNS,kings,kings
19,13,8,"('and', 'CC')",CC,and,and
19,13,9,"('let', 'VB')",VB,let,let
19,13,10,"('them', 'PRP')",PRP,them,them
19,13,11,"('stay', 'VB')",VB,stay,stay
19,13,12,"('.', '.')",.,.,
