chap_num,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str
17,258,3,1,"('you', 'PRP')",PRP,you,you
17,258,3,2,"('frightfully', 'RB')",RB,frightfully,frightfully
17,258,3,3,"('nervy', 'VBP')",VBP,nervy,nervy
17,258,3,4,"('.', '.')",.,.,.
17,258,3,5,"('”', 'NN')",NN,”,”
17,259,0,0,"('“', 'NN')",NN,“,“
17,259,0,1,"('We', 'PRP')",PRP,We,we
17,259,0,2,"('’', 'VBP')",VBP,’,’
17,259,0,3,"('ll', 'JJ')",JJ,ll,ll
17,259,0,4,"('see', 'NN')",NN,see,see
17,259,0,5,"('you', 'PRP')",PRP,you,you
17,259,0,6,"('at', 'IN')",IN,at,at
17,259,0,7,"('noon', 'NN')",NN,noon,noon
17,259,0,8,"('at', 'IN')",IN,at,at
17,259,0,9,"('the', 'DT')",DT,the,the
17,259,0,10,"('Iruña', 'NNP')",NNP,Iruña,iruña
17,259,0,11,"(',', ',')",",",",",","
17,259,0,12,"('”', 'NNP')",NNP,”,”
17,259,0,13,"('Bill', 'NNP')",NNP,Bill,bill
17,259,0,14,"('said', 'VBD')",VBD,said,said
17,259,0,15,"('.', '.')",.,.,.
17,260,0,0,"('Mike', 'NNP')",NNP,Mike,mike
17,260,0,1,"('went', 'VBD')",VBD,went,went
17,260,0,2,"('out', 'RP')",RP,out,out
17,260,0,3,"('the', 'DT')",DT,the,the
17,260,0,4,"('door', 'NN')",NN,door,door
17,260,0,5,"('.', '.')",.,.,.
17,260,1,0,"('We', 'PRP')",PRP,We,we
17,260,1,1,"('heard', 'VBD')",VBD,heard,heard
17,260,1,2,"('him', 'PRP')",PRP,him,him
17,260,1,3,"('in', 'IN')",IN,in,in
17,260,1,4,"('the', 'DT')",DT,the,the
17,260,1,5,"('next', 'JJ')",JJ,next,next
17,260,1,6,"('room', 'NN')",NN,room,room
17,260,1,7,"('.', '.')",.,.,.
17,261,0,0,"('He', 'PRP')",PRP,He,he
17,261,0,1,"('rang', 'VBD')",VBD,rang,rang
17,261,0,2,"('the', 'DT')",DT,the,the
17,261,0,3,"('bell', 'NN')",NN,bell,bell
17,261,0,4,"('and', 'CC')",CC,and,and
17,261,0,5,"('the', 'DT')",DT,the,the
17,261,0,6,"('chambermaid', 'NN')",NN,chambermaid,chambermaid
17,261,0,7,"('came', 'VBD')",VBD,came,came
17,261,0,8,"('and', 'CC')",CC,and,and
17,261,0,9,"('knocked', 'VBD')",VBD,knocked,knocked
17,261,0,10,"('at', 'IN')",IN,at,at
17,261,0,11,"('the', 'DT')",DT,the,the
17,261,0,12,"('door', 'NN')",NN,door,door
17,261,0,13,"('.', '.')",.,.,.
17,262,0,0,"('“', 'NN')",NN,“,“
17,262,0,1,"('Bring', 'NNP')",NNP,Bring,bring
17,262,0,2,"('up', 'RP')",RP,up,up
17,262,0,3,"('half', 'PDT')",PDT,half,half
17,262,0,4,"('a', 'DT')",DT,a,a
17,262,0,5,"('dozen', 'NN')",NN,dozen,dozen
17,262,0,6,"('bottles', 'NNS')",NNS,bottles,bottles
17,262,0,7,"('of', 'IN')",IN,of,of
17,262,0,8,"('beer', 'NN')",NN,beer,beer
17,262,0,9,"('and', 'CC')",CC,and,and
17,262,0,10,"('a', 'DT')",DT,a,a
17,262,0,11,"('bottle', 'NN')",NN,bottle,bottle
17,262,0,12,"('of', 'IN')",IN,of,of
17,262,0,13,"('Fundador', 'NNP')",NNP,Fundador,fundador
17,262,0,14,"(',', ',')",",",",",","
17,262,0,15,"('”', 'NNP')",NNP,”,”
17,262,0,16,"('Mike', 'NNP')",NNP,Mike,mike
17,262,0,17,"('told', 'VBD')",VBD,told,told
17,262,0,18,"('her', 'PRP')",PRP,her,her
17,262,0,19,"('.', '.')",.,.,.
17,263,0,0,"('“', 'NN')",NN,“,“
17,263,0,1,"('Si', 'NNP')",NNP,Si,si
17,263,0,2,"(',', ',')",",",",",","
17,263,0,3,"('Señorito', 'NNP')",NNP,Señorito,señorito
17,263,0,4,"('.', '.')",.,.,.
17,263,0,5,"('”', 'NN')",NN,”,”
17,264,0,0,"('“', 'NN')",NN,“,“
17,264,0,1,"('I', 'PRP')",PRP,I,i
17,264,0,2,"('’', 'VBP')",VBP,’,’
17,264,0,3,"('m', 'RB')",RB,m,m
17,264,0,4,"('going', 'VBG')",VBG,going,going
17,264,0,5,"('to', 'TO')",TO,to,to
17,264,0,6,"('bed', 'VB')",VB,bed,bed
17,264,0,7,"(',', ',')",",",",",","
17,264,0,8,"('”', 'NNP')",NNP,”,”
17,264,0,9,"('Bill', 'NNP')",NNP,Bill,bill
17,264,0,10,"('said', 'VBD')",VBD,said,said
17,264,0,11,"('.', '.')",.,.,.
17,264,1,0,"('“', 'JJ')",JJ,“,“
17,264,1,1,"('Poor', 'NNP')",NNP,Poor,poor
17,264,1,2,"('old', 'JJ')",JJ,old,old
17,264,1,3,"('Mike', 'NNP')",NNP,Mike,mike
17,264,1,4,"('.', '.')",.,.,.
17,264,2,0,"('I', 'PRP')",PRP,I,i
17,264,2,1,"('had', 'VBD')",VBD,had,had
17,264,2,2,"('a', 'DT')",DT,a,a
17,264,2,3,"('hell', 'NN')",NN,hell,hell
17,264,2,4,"('of', 'IN')",IN,of,of
17,264,2,5,"('a', 'DT')",DT,a,a
17,264,2,6,"('row', 'NN')",NN,row,row
17,264,2,7,"('about', 'IN')",IN,about,about
17,264,2,8,"('him', 'PRP')",PRP,him,him
17,264,2,9,"('last', 'JJ')",JJ,last,last
17,264,2,10,"('night', 'NN')",NN,night,night
17,264,2,11,"('.', '.')",.,.,.
17,264,2,12,"('”', 'NN')",NN,”,”
17,265,0,0,"('“', 'NN')",NN,“,“
17,265,0,1,"('Where', 'WRB')",WRB,Where,where
17,265,0,2,"('?', '.')",.,?,?
17,265,1,0,"('At', 'IN')",IN,At,at
17,265,1,1,"('that', 'DT')",DT,that,that
17,265,1,2,"('Milano', 'NNP')",NNP,Milano,milano
17,265,1,3,"('place', 'NN')",NN,place,place
17,265,1,4,"('?', '.')",.,?,?
17,265,1,5,"('”', 'NN')",NN,”,”
17,266,0,0,"('“', 'JJ')",JJ,“,“
17,266,0,1,"('Yes', 'NNP')",NNP,Yes,yes
17,266,0,2,"('.', '.')",.,.,.
17,266,1,0,"('There', 'EX')",EX,There,there
17,266,1,1,"('was', 'VBD')",VBD,was,was
17,266,1,2,"('a', 'DT')",DT,a,a
17,266,1,3,"('fellow', 'NN')",NN,fellow,fellow
17,266,1,4,"('there', 'RB')",RB,there,there
17,266,1,5,"('that', 'DT')",DT,that,that
17,266,1,6,"('had', 'VBD')",VBD,had,had
17,266,1,7,"('helped', 'VBN')",VBN,helped,helped
17,266,1,8,"('pay', 'VB')",VB,pay,pay
17,266,1,9,"('Brett', 'NNP')",NNP,Brett,brett
17,266,1,10,"('and', 'CC')",CC,and,and
17,266,1,11,"('Mike', 'NNP')",NNP,Mike,mike
17,266,1,12,"('out', 'IN')",IN,out,out
17,266,1,13,"('of', 'IN')",IN,of,of
17,266,1,14,"('Cannes', 'NNP')",NNP,Cannes,cannes
17,266,1,15,"(',', ',')",",",",",","
17,266,1,16,"('once', 'RB')",RB,once,once
17,266,1,17,"('.', '.')",.,.,.
17,266,2,0,"('He', 'PRP')",PRP,He,he
17,266,2,1,"('was', 'VBD')",VBD,was,was
17,266,2,2,"('damned', 'VBN')",VBN,damned,damned
17,266,2,3,"('nasty', 'JJ')",JJ,nasty,nasty
17,266,2,4,"('.', '.')",.,.,.
17,266,2,5,"('”', 'NN')",NN,”,”
17,267,0,0,"('“', 'NN')",NN,“,“
17,267,0,1,"('I', 'PRP')",PRP,I,i
17,267,0,2,"('know', 'VBP')",VBP,know,know
17,267,0,3,"('the', 'DT')",DT,the,the
17,267,0,4,"('story', 'NN')",NN,story,story
17,267,0,5,"('.', '.')",.,.,.
17,267,0,6,"('”', 'NN')",NN,”,”
17,268,0,0,"('“', 'NN')",NN,“,“
17,268,0,1,"('I', 'PRP')",PRP,I,i
17,268,0,2,"('didn', 'VBP')",VBP,didn,didn
17,268,0,3,"('’', 'JJ')",JJ,’,’
17,268,0,4,"('t', 'NN')",NN,t,t
17,268,0,5,"('.', '.')",.,.,.
17,268,1,0,"('Nobody', 'NN')",NN,Nobody,nobody
17,268,1,1,"('ought', 'MD')",MD,ought,ought
17,268,1,2,"('to', 'TO')",TO,to,to
17,268,1,3,"('have', 'VB')",VB,have,have
17,268,1,4,"('a', 'DT')",DT,a,a
17,268,1,5,"('right', 'NN')",NN,right,right
17,268,1,6,"('to', 'TO')",TO,to,to
17,268,1,7,"('say', 'VB')",VB,say,say
17,268,1,8,"('things', 'NNS')",NNS,things,things
17,268,1,9,"('about', 'IN')",IN,about,about
17,268,1,10,"('Mike', 'NNP')",NNP,Mike,mike
17,268,1,11,"('.', '.')",.,.,.
17,268,1,12,"('”', 'NN')",NN,”,”
17,269,0,0,"('“', 'NN')",NN,“,“
17,269,0,1,"('That', 'DT')",DT,That,that
17,269,0,2,"('’', 'VBZ')",VBZ,’,’
17,269,0,3,"('s', 'VBP')",VBP,s,s
17,269,0,4,"('what', 'WP')",WP,what,what
17,269,0,5,"('makes', 'VBZ')",VBZ,makes,makes
17,269,0,6,"('it', 'PRP')",PRP,it,it
17,269,0,7,"('bad', 'JJ')",JJ,bad,bad
17,269,0,8,"('.', '.')",.,.,.
17,269,0,9,"('”', 'NN')",NN,”,”
17,270,0,0,"('“', 'NN')",NN,“,“
17,270,0,1,"('They', 'PRP')",PRP,They,they
17,270,0,2,"('oughtn', 'VBP')",VBP,oughtn,oughtn
17,270,0,3,"('’', 'JJ')",JJ,’,’
17,270,0,4,"('t', 'NN')",NN,t,t
17,270,0,5,"('to', 'TO')",TO,to,to
17,270,0,6,"('have', 'VB')",VB,have,have
17,270,0,7,"('any', 'DT')",DT,any,any
17,270,0,8,"('right', 'NN')",NN,right,right
17,270,0,9,"('.', '.')",.,.,.
17,270,1,0,"('I', 'PRP')",PRP,I,i
17,270,1,1,"('wish', 'VBP')",VBP,wish,wish
17,270,1,2,"('to', 'TO')",TO,to,to
17,270,1,3,"('hell', 'VB')",VB,hell,hell
17,270,1,4,"('they', 'PRP')",PRP,they,they
17,270,1,5,"('didn', 'VBP')",VBP,didn,didn
17,270,1,6,"('’', 'JJ')",JJ,’,’
17,270,1,7,"('t', 'NNS')",NNS,t,t
17,270,1,8,"('have', 'VBP')",VBP,have,have
17,270,1,9,"('any', 'DT')",DT,any,any
17,270,1,10,"('right', 'NN')",NN,right,right
17,270,1,11,"('.', '.')",.,.,.
17,270,2,0,"('I', 'PRP')",PRP,I,i
17,270,2,1,"('’', 'VBP')",VBP,’,’
17,270,2,2,"('m', 'RB')",RB,m,m
17,270,2,3,"('going', 'VBG')",VBG,going,going
17,270,2,4,"('to', 'TO')",TO,to,to
17,270,2,5,"('bed', 'VB')",VB,bed,bed
17,270,2,6,"('.', '.')",.,.,.
17,270,2,7,"('”', 'VB')",VB,”,”
17,271,0,0,"('“', 'NN')",NN,“,“
17,271,0,1,"('Was', 'NNP')",NNP,Was,was
17,271,0,2,"('anybody', 'NN')",NN,anybody,anybody
17,271,0,3,"('killed', 'VBD')",VBD,killed,killed
17,271,0,4,"('in', 'IN')",IN,in,in
17,271,0,5,"('the', 'DT')",DT,the,the
17,271,0,6,"('ring', 'NN')",NN,ring,ring
17,271,0,7,"('?', '.')",.,?,?
17,271,0,8,"('”', 'NN')",NN,”,”
17,272,0,0,"('“', 'NN')",NN,“,“
17,272,0,1,"('I', 'PRP')",PRP,I,i
17,272,0,2,"('don', 'VBP')",VBP,don,don
17,272,0,3,"('’', 'JJ')",JJ,’,’
17,272,0,4,"('t', 'NN')",NN,t,t
17,272,0,5,"('think', 'VBP')",VBP,think,think
17,272,0,6,"('so', 'RB')",RB,so,so
17,272,0,7,"('.', '.')",.,.,.
17,272,1,0,"('Just', 'RB')",RB,Just,just
17,272,1,1,"('badly', 'RB')",RB,badly,badly
17,272,1,2,"('hurt', 'VBN')",VBN,hurt,hurt
17,272,1,3,"('.', '.')",.,.,.
17,272,1,4,"('”', 'VB')",VB,”,”
17,273,0,0,"('“', 'VB')",VB,“,“
17,273,0,1,"('A', 'DT')",DT,A,a
17,273,0,2,"('man', 'NN')",NN,man,man
17,273,0,3,"('was', 'VBD')",VBD,was,was
17,273,0,4,"('killed', 'VBN')",VBN,killed,killed
17,273,0,5,"('outside', 'RB')",RB,outside,outside
17,273,0,6,"('in', 'IN')",IN,in,in
17,273,0,7,"('the', 'DT')",DT,the,the
17,273,0,8,"('runway', 'NN')",NN,runway,runway
17,273,0,9,"('.', '.')",.,.,.
17,273,0,10,"('”', 'NN')",NN,”,”
17,274,0,0,"('“', 'NN')",NN,“,“
17,274,0,1,"('Was', 'NNP')",NNP,Was,was
17,274,0,2,"('there', 'RB')",RB,there,there
17,274,0,3,"('?', '.')",.,?,?
17,274,0,4,"('”', 'NN')",NN,”,”
17,274,0,5,"('said', 'VBD')",VBD,said,said
17,274,0,6,"('Bill', 'NNP')",NNP,Bill,bill
17,274,0,7,"('.', '.')",.,.,.
18,0,0,0,"('At', 'IN')",IN,At,at
18,0,0,1,"('noon', 'NN')",NN,noon,noon
18,0,0,2,"('we', 'PRP')",PRP,we,we
18,0,0,3,"('were', 'VBD')",VBD,were,were
18,0,0,4,"('all', 'DT')",DT,all,all
18,0,0,5,"('at', 'IN')",IN,at,at
18,0,0,6,"('the', 'DT')",DT,the,the
18,0,0,7,"('café', 'NN')",NN,café,café
18,0,0,8,"('.', '.')",.,.,.
18,0,1,0,"('It', 'PRP')",PRP,It,it
18,0,1,1,"('was', 'VBD')",VBD,was,was
18,0,1,2,"('crowded', 'VBN')",VBN,crowded,crowded
18,0,1,3,"('.', '.')",.,.,.
18,0,2,0,"('We', 'PRP')",PRP,We,we
18,0,2,1,"('were', 'VBD')",VBD,were,were
18,0,2,2,"('eating', 'VBG')",VBG,eating,eating
18,0,2,3,"('shrimps', 'NNS')",NNS,shrimps,shrimps
18,0,2,4,"('and', 'CC')",CC,and,and
18,0,2,5,"('drinking', 'VBG')",VBG,drinking,drinking
18,0,2,6,"('beer', 'NN')",NN,beer,beer
18,0,2,7,"('.', '.')",.,.,.
18,0,3,0,"('The', 'DT')",DT,The,the
18,0,3,1,"('town', 'NN')",NN,town,town
18,0,3,2,"('was', 'VBD')",VBD,was,was
18,0,3,3,"('crowded', 'VBN')",VBN,crowded,crowded
18,0,3,4,"('.', '.')",.,.,.
18,0,4,0,"('Every', 'DT')",DT,Every,every
18,0,4,1,"('street', 'NN')",NN,street,street
18,0,4,2,"('was', 'VBD')",VBD,was,was
18,0,4,3,"('full', 'JJ')",JJ,full,full
18,0,4,4,"('.', '.')",.,.,.
18,0,5,0,"('Big', 'JJ')",JJ,Big,big
18,0,5,1,"('motor-cars', 'NNS')",NNS,motor-cars,motor-cars
18,0,5,2,"('from', 'IN')",IN,from,from
18,0,5,3,"('Biarritz', 'NNP')",NNP,Biarritz,biarritz
18,0,5,4,"('and', 'CC')",CC,and,and
18,0,5,5,"('San', 'NNP')",NNP,San,san
18,0,5,6,"('Sebastian', 'NNP')",NNP,Sebastian,sebastian
18,0,5,7,"('kept', 'VBD')",VBD,kept,kept
18,0,5,8,"('driving', 'VBG')",VBG,driving,driving
18,0,5,9,"('up', 'RP')",RP,up,up
18,0,5,10,"('and', 'CC')",CC,and,and
18,0,5,11,"('parking', 'VBG')",VBG,parking,parking
18,0,5,12,"('around', 'IN')",IN,around,around
18,0,5,13,"('the', 'DT')",DT,the,the
18,0,5,14,"('square', 'NN')",NN,square,square
18,0,5,15,"('.', '.')",.,.,.
18,0,6,0,"('They', 'PRP')",PRP,They,they
18,0,6,1,"('brought', 'VBD')",VBD,brought,brought
18,0,6,2,"('people', 'NNS')",NNS,people,people
18,0,6,3,"('for', 'IN')",IN,for,for
18,0,6,4,"('the', 'DT')",DT,the,the
18,0,6,5,"('bull-fight', 'NN')",NN,bull-fight,bull-fight
18,0,6,6,"('.', '.')",.,.,.
18,0,7,0,"('Sight-seeing', 'JJ')",JJ,Sight-seeing,sight-seeing
18,0,7,1,"('cars', 'NNS')",NNS,cars,cars
18,0,7,2,"('came', 'VBD')",VBD,came,came
18,0,7,3,"('up', 'RB')",RB,up,up
18,0,7,4,"(',', ',')",",",",",","
18,0,7,5,"('too', 'RB')",RB,too,too
18,0,7,6,"('.', '.')",.,.,.
18,0,8,0,"('There', 'EX')",EX,There,there
18,0,8,1,"('was', 'VBD')",VBD,was,was
18,0,8,2,"('one', 'CD')",CD,one,one
18,0,8,3,"('with', 'IN')",IN,with,with
18,0,8,4,"('twenty-five', 'JJ')",JJ,twenty-five,twenty-five
18,0,8,5,"('Englishwomen', 'NNS')",NNS,Englishwomen,englishwomen
18,0,8,6,"('in', 'IN')",IN,in,in
18,0,8,7,"('it', 'PRP')",PRP,it,it
18,0,8,8,"('.', '.')",.,.,.
18,0,9,0,"('They', 'PRP')",PRP,They,they
18,0,9,1,"('sat', 'VBD')",VBD,sat,sat
18,0,9,2,"('in', 'IN')",IN,in,in
18,0,9,3,"('the', 'DT')",DT,the,the
18,0,9,4,"('big', 'JJ')",JJ,big,big
18,0,9,5,"(',', ',')",",",",",","
18,0,9,6,"('white', 'JJ')",JJ,white,white
18,0,9,7,"('car', 'NN')",NN,car,car
18,0,9,8,"('and', 'CC')",CC,and,and
18,0,9,9,"('looked', 'VBD')",VBD,looked,looked
18,0,9,10,"('through', 'IN')",IN,through,through
18,0,9,11,"('their', 'PRP$')",PRP$,their,their
18,0,9,12,"('glasses', 'NNS')",NNS,glasses,glasses
18,0,9,13,"('at', 'IN')",IN,at,at
18,0,9,14,"('the', 'DT')",DT,the,the
18,0,9,15,"('fiesta', 'NN')",NN,fiesta,fiesta
18,0,9,16,"('.', '.')",.,.,.
18,0,10,0,"('The', 'DT')",DT,The,the
18,0,10,1,"('dancers', 'NNS')",NNS,dancers,dancers
18,0,10,2,"('were', 'VBD')",VBD,were,were
18,0,10,3,"('all', 'DT')",DT,all,all
18,0,10,4,"('quite', 'RB')",RB,quite,quite
18,0,10,5,"('drunk', 'NN')",NN,drunk,drunk
18,0,10,6,"('.', '.')",.,.,.
18,0,11,0,"('It', 'PRP')",PRP,It,it
18,0,11,1,"('was', 'VBD')",VBD,was,was
18,0,11,2,"('the', 'DT')",DT,the,the
18,0,11,3,"('last', 'JJ')",JJ,last,last
18,0,11,4,"('day', 'NN')",NN,day,day
18,0,11,5,"('of', 'IN')",IN,of,of
18,0,11,6,"('the', 'DT')",DT,the,the
18,0,11,7,"('fiesta', 'NN')",NN,fiesta,fiesta
18,0,11,8,"('.', '.')",.,.,.
18,1,0,0,"('The', 'DT')",DT,The,the
18,1,0,1,"('fiesta', 'NN')",NN,fiesta,fiesta
18,1,0,2,"('was', 'VBD')",VBD,was,was
18,1,0,3,"('solid', 'JJ')",JJ,solid,solid
18,1,0,4,"('and', 'CC')",CC,and,and
18,1,0,5,"('unbroken', 'JJ')",JJ,unbroken,unbroken
18,1,0,6,"(',', ',')",",",",",","
18,1,0,7,"('but', 'CC')",CC,but,but
18,1,0,8,"('the', 'DT')",DT,the,the
18,1,0,9,"('motor-cars', 'NNS')",NNS,motor-cars,motor-cars
18,1,0,10,"('and', 'CC')",CC,and,and
18,1,0,11,"('tourist-cars', 'NNS')",NNS,tourist-cars,tourist-cars
18,1,0,12,"('made', 'VBN')",VBN,made,made
18,1,0,13,"('little', 'JJ')",JJ,little,little
18,1,0,14,"('islands', 'NNS')",NNS,islands,islands
18,1,0,15,"('of', 'IN')",IN,of,of
18,1,0,16,"('onlookers', 'NNS')",NNS,onlookers,onlookers
18,1,0,17,"('.', '.')",.,.,.
18,1,1,0,"('When', 'WRB')",WRB,When,when
18,1,1,1,"('the', 'DT')",DT,the,the
18,1,1,2,"('cars', 'NNS')",NNS,cars,cars
18,1,1,3,"('emptied', 'VBD')",VBD,emptied,emptied
18,1,1,4,"(',', ',')",",",",",","
18,1,1,5,"('the', 'DT')",DT,the,the
18,1,1,6,"('onlookers', 'NNS')",NNS,onlookers,onlookers
18,1,1,7,"('were', 'VBD')",VBD,were,were
18,1,1,8,"('absorbed', 'VBN')",VBN,absorbed,absorbed
18,1,1,9,"('into', 'IN')",IN,into,into
18,1,1,10,"('the', 'DT')",DT,the,the
18,1,1,11,"('crowd', 'NN')",NN,crowd,crowd
18,1,1,12,"('.', '.')",.,.,.
18,1,2,0,"('You', 'PRP')",PRP,You,you
18,1,2,1,"('did', 'VBD')",VBD,did,did
18,1,2,2,"('not', 'RB')",RB,not,not
18,1,2,3,"('see', 'VB')",VB,see,see
18,1,2,4,"('them', 'PRP')",PRP,them,them
18,1,2,5,"('again', 'RB')",RB,again,again
18,1,2,6,"('except', 'IN')",IN,except,except
18,1,2,7,"('as', 'IN')",IN,as,as
18,1,2,8,"('sport', 'NN')",NN,sport,sport
18,1,2,9,"('clothes', 'NNS')",NNS,clothes,clothes
18,1,2,10,"(',', ',')",",",",",","
18,1,2,11,"('odd-looking', 'NN')",NN,odd-looking,odd-looking
18,1,2,12,"('at', 'IN')",IN,at,at
18,1,2,13,"('a', 'DT')",DT,a,a
18,1,2,14,"('table', 'NN')",NN,table,table
18,1,2,15,"('among', 'IN')",IN,among,among
18,1,2,16,"('the', 'DT')",DT,the,the
18,1,2,17,"('closely', 'RB')",RB,closely,closely
18,1,2,18,"('packed', 'JJ')",JJ,packed,packed
18,1,2,19,"('peasants', 'NNS')",NNS,peasants,peasants
18,1,2,20,"('in', 'IN')",IN,in,in
18,1,2,21,"('black', 'JJ')",JJ,black,black
18,1,2,22,"('smocks', 'NNS')",NNS,smocks,smocks
18,1,2,23,"('.', '.')",.,.,.
18,1,3,0,"('The', 'DT')",DT,The,the
18,1,3,1,"('fiesta', 'NN')",NN,fiesta,fiesta
18,1,3,2,"('absorbed', 'VBD')",VBD,absorbed,absorbed
18,1,3,3,"('even', 'RB')",RB,even,even
18,1,3,4,"('the', 'DT')",DT,the,the
18,1,3,5,"('Biarritz', 'NNP')",NNP,Biarritz,biarritz
18,1,3,6,"('English', 'NNP')",NNP,English,english
18,1,3,7,"('so', 'IN')",IN,so,so
18,1,3,8,"('that', 'IN')",IN,that,that
18,1,3,9,"('you', 'PRP')",PRP,you,you
18,1,3,10,"('did', 'VBD')",VBD,did,did
18,1,3,11,"('not', 'RB')",RB,not,not
18,1,3,12,"('see', 'VB')",VB,see,see
18,1,3,13,"('them', 'PRP')",PRP,them,them
18,1,3,14,"('unless', 'IN')",IN,unless,unless
18,1,3,15,"('you', 'PRP')",PRP,you,you
18,1,3,16,"('passed', 'VBD')",VBD,passed,passed
18,1,3,17,"('close', 'RB')",RB,close,close
18,1,3,18,"('to', 'TO')",TO,to,to
18,1,3,19,"('a', 'DT')",DT,a,a
18,1,3,20,"('table', 'NN')",NN,table,table
18,1,3,21,"('.', '.')",.,.,.
18,1,4,0,"('All', 'PDT')",PDT,All,all
18,1,4,1,"('the', 'DT')",DT,the,the
18,1,4,2,"('time', 'NN')",NN,time,time
18,1,4,3,"('there', 'EX')",EX,there,there
18,1,4,4,"('was', 'VBD')",VBD,was,was
18,1,4,5,"('music', 'NN')",NN,music,music
18,1,4,6,"('in', 'IN')",IN,in,in
18,1,4,7,"('the', 'DT')",DT,the,the
18,1,4,8,"('street', 'NN')",NN,street,street
18,1,4,9,"('.', '.')",.,.,.
18,1,5,0,"('The', 'DT')",DT,The,the
18,1,5,1,"('drums', 'NNS')",NNS,drums,drums
18,1,5,2,"('kept', 'VBD')",VBD,kept,kept
18,1,5,3,"('on', 'IN')",IN,on,on
18,1,5,4,"('pounding', 'NN')",NN,pounding,pounding
18,1,5,5,"('and', 'CC')",CC,and,and
18,1,5,6,"('the', 'DT')",DT,the,the
18,1,5,7,"('pipes', 'NNS')",NNS,pipes,pipes
18,1,5,8,"('were', 'VBD')",VBD,were,were
18,1,5,9,"('going', 'VBG')",VBG,going,going
18,1,5,10,"('.', '.')",.,.,.
18,1,6,0,"('Inside', 'IN')",IN,Inside,inside
18,1,6,1,"('the', 'DT')",DT,the,the
18,1,6,2,"('cafés', 'JJ')",JJ,cafés,cafés
18,1,6,3,"('men', 'NNS')",NNS,men,men
18,1,6,4,"('with', 'IN')",IN,with,with
18,1,6,5,"('their', 'PRP$')",PRP$,their,their
18,1,6,6,"('hands', 'NNS')",NNS,hands,hands
18,1,6,7,"('gripping', 'VBG')",VBG,gripping,gripping
18,1,6,8,"('the', 'DT')",DT,the,the
18,1,6,9,"('table', 'NN')",NN,table,table
18,1,6,10,"(',', ',')",",",",",","
18,1,6,11,"('or', 'CC')",CC,or,or
18,1,6,12,"('on', 'IN')",IN,on,on
18,1,6,13,"('each', 'DT')",DT,each,each
18,1,6,14,"('other', 'JJ')",JJ,other,other
18,1,6,15,"('’', 'JJ')",JJ,’,’
18,1,6,16,"('s', 'NN')",NN,s,s
18,1,6,17,"('shoulders', 'NNS')",NNS,shoulders,shoulders
18,1,6,18,"(',', ',')",",",",",","
18,1,6,19,"('were', 'VBD')",VBD,were,were
18,1,6,20,"('singing', 'VBG')",VBG,singing,singing
18,1,6,21,"('the', 'DT')",DT,the,the
18,1,6,22,"('hard-voiced', 'JJ')",JJ,hard-voiced,hard-voiced
18,1,6,23,"('singing', 'NN')",NN,singing,singing
18,1,6,24,"('.', '.')",.,.,.
18,2,0,0,"('“', 'NN')",NN,“,“
18,2,0,1,"('Here', 'RB')",RB,Here,here
18,2,0,2,"('comes', 'VBZ')",VBZ,comes,comes
18,2,0,3,"('Brett', 'NNP')",NNP,Brett,brett
18,2,0,4,"(',', ',')",",",",",","
18,2,0,5,"('”', 'NNP')",NNP,”,”
18,2,0,6,"('Bill', 'NNP')",NNP,Bill,bill
18,2,0,7,"('said', 'VBD')",VBD,said,said
18,2,0,8,"('.', '.')",.,.,.
18,3,0,0,"('I', 'PRP')",PRP,I,i
18,3,0,1,"('looked', 'VBD')",VBD,looked,looked
18,3,0,2,"('and', 'CC')",CC,and,and
18,3,0,3,"('saw', 'VBD')",VBD,saw,saw
18,3,0,4,"('her', 'PRP$')",PRP$,her,her
18,3,0,5,"('coming', 'VBG')",VBG,coming,coming
18,3,0,6,"('through', 'IN')",IN,through,through
18,3,0,7,"('the', 'DT')",DT,the,the
18,3,0,8,"('crowd', 'NN')",NN,crowd,crowd
18,3,0,9,"('in', 'IN')",IN,in,in
18,3,0,10,"('the', 'DT')",DT,the,the
18,3,0,11,"('square', 'NN')",NN,square,square
18,3,0,12,"(',', ',')",",",",",","
18,3,0,13,"('walking', 'NN')",NN,walking,walking
18,3,0,14,"(',', ',')",",",",",","
18,3,0,15,"('her', 'PRP$')",PRP$,her,her
18,3,0,16,"('head', 'NN')",NN,head,head
18,3,0,17,"('up', 'RB')",RB,up,up
18,3,0,18,"(',', ',')",",",",",","
18,3,0,19,"('as', 'IN')",IN,as,as
18,3,0,20,"('though', 'IN')",IN,though,though
18,3,0,21,"('the', 'DT')",DT,the,the
18,3,0,22,"('fiesta', 'NN')",NN,fiesta,fiesta
18,3,0,23,"('were', 'VBD')",VBD,were,were
18,3,0,24,"('being', 'VBG')",VBG,being,being
18,3,0,25,"('staged', 'VBN')",VBN,staged,staged
18,3,0,26,"('in', 'IN')",IN,in,in
18,3,0,27,"('her', 'PRP$')",PRP$,her,her
18,3,0,28,"('honor', 'NN')",NN,honor,honor
18,3,0,29,"(',', ',')",",",",",","
18,3,0,30,"('and', 'CC')",CC,and,and
18,3,0,31,"('she', 'PRP')",PRP,she,she
18,3,0,32,"('found', 'VBD')",VBD,found,found
18,3,0,33,"('it', 'PRP')",PRP,it,it
18,3,0,34,"('pleasant', 'JJ')",JJ,pleasant,pleasant
