,Sentence,sentiment,CompScore,PosScore,NegScore,NeuScore,PosFlag,NegFlag,NeuFlag
698,They were beautifully colored and firm and hard from the cold water.,0.5106,0.5106,0.245,0.093,0.662,1,0,0
699,"They looked nice in the ferns, and now the bag was bulky, and I put it in the shade of the tree.",0.4215,0.4215,0.123,0.0,0.877,1,0,0
700,"The book was something by A. E. W. Mason, and I was reading a wonderful story about a man who had been frozen in the Alps and then fallen into a glacier and disappeared, and his bride was going to wait twenty-four years exactly for his body to come out on the moraine, while her true love waited too, and they were still waiting when Bill came up.",0.8074,0.8074,0.144,0.059,0.796,1,0,0
701,"He had his rod and his bag and his net all in one hand, and he was sweating.",0.4939,0.4939,0.158,0.0,0.842,1,0,0
702,His face was sweaty and happy.,0.5719,0.5719,0.425,0.0,0.575,1,0,0
703,"“How are yours?” “Smaller.” “Let’s see them.” “They’re packed.” “How big are they really?” “They’re all about the size of your smallest.” “You’re not holding out on me?” “I wish I were.” “Get them all on worms?” “Yes.” “You lazy bum!” Bill put the trout in the bag and started for the river, swinging the open bag.",0.351,0.351,0.065,0.041,0.893,1,0,0
704,"“The cold helps it,” I said.",0.3818,0.3818,0.394,0.0,0.606,1,0,0
705,As a tribute to the Great Commoner.,0.6249,0.6249,0.451,0.0,0.549,1,0,0
706,"First the chicken; then the egg.” “Wonder what day God created the chicken?” “Oh,” said Bill, sucking the drumstick, “how should we know?",0.5362,0.5362,0.175,0.0,0.825,1,0,0
707,Let us rejoice and believe and give thanks.” “Eat an egg.” Bill gestured with the drumstick in one hand and the bottle of wine in the other.,0.7269,0.7269,0.196,0.0,0.804,1,0,0
708,“Let us rejoice in our blessings.,0.7506,0.7506,0.615,0.0,0.385,1,0,0
709,"“Let us not doubt, brother.",0.2755,0.2755,0.345,0.0,0.655,1,0,0
710,"Let us accept on faith and simply say—I want you to join with me in saying—What shall we say, brother?” He pointed the drumstick at me and went on.",0.7845,0.7845,0.263,0.0,0.737,1,0,0
711,"We will say, and I for one am proud to say—and I want you to say with me, on your knees, brother.",0.5267,0.5267,0.196,0.0,0.804,1,0,0
712,"“Didn’t you like Bryan?” “I loved Bryan,” said Bill.",0.7506,0.7506,0.478,0.0,0.522,1,0,0
713,“We were like brothers.” “Where did you know him?” “He and Mencken and I all went to Holy Cross together.” “And Frankie Fritsch.” “It’s a lie.,0.3612,0.3612,0.098,0.0,0.902,1,0,0
714,“They ought to take this damn humidity away.” “Have another shot.” “Is this all we’ve got?” “Only the two bottles.” “Do you know what you are?” Bill looked at the bottle affectionately.,0.1116,0.1116,0.097,0.085,0.818,1,0,0
715,"“I had a lovely dream,” Bill said.",0.5859,0.5859,0.432,0.0,0.568,1,0,0
716,"“I don’t remember what it was about, but it was a lovely dream.” “I don’t think I dreamt.” “You ought to dream,” Bill said.",0.7351,0.7351,0.198,0.0,0.802,1,0,0
717,We stayed five days at Burguete and had good fishing.,0.4404,0.4404,0.244,0.0,0.756,1,0,0
718,"It was hot enough so that it felt good to wade in a cold stream, and the sun dried you when you came out and sat on the bank.",0.4404,0.4404,0.097,0.0,0.903,1,0,0
719,"In the evenings we played three-handed bridge with an Englishman named Harris, who had walked over from Saint Jean Pied de Port and was stopping at the inn for the fishing.",0.2023,0.2023,0.073,0.048,0.879,1,0,0
720,He was very pleasant and went with us twice to the Irati River.,0.5563,0.5563,0.23,0.0,0.77,1,0,0
721,He looked up and smiled.,0.5423,0.5423,0.467,0.0,0.533,1,0,0
722,"It was dated San Sebastian, Sunday:     DEAR JAKE,     We got here Friday, Brett passed out on the train, so brought     her here for 3 days rest with old friends of ours.",0.7531,0.7531,0.187,0.0,0.813,1,0,0
723,"All our love and sorry to be late,     but Brett was really done in and will be quite all right by     Tues. and is practically so now.",0.3506,0.3506,0.09,0.04,0.87,1,0,0
724,"Love to all the chaps,                                                           MICHAEL.",0.6369,0.6369,0.457,0.0,0.543,1,0,0
725,"Yes, quite.",0.4019,0.4019,0.73,0.0,0.27,1,0,0
726,Wonderful how one loses track of the days up here in the mountains.” “Yes.,0.34,0.34,0.206,0.128,0.667,1,0,0
727,We’ve been here nearly a week.” “I hope you’re not thinking of leaving?” “Yes.,0.4404,0.4404,0.195,0.0,0.805,1,0,0
728,I had hoped we’d all have another go at the Irati together.” “We have to go _into_ Pamplona.,0.3818,0.3818,0.14,0.0,0.86,1,0,0
729,We’ve had a jolly time here at Burguete.” “Come on in to Pamplona.,0.5106,0.5106,0.231,0.0,0.769,1,0,0
730,"We can play some bridge there, and there’s going to be a damned fine fiesta.” “I’d like to.",0.4767,0.4767,0.3,0.117,0.583,1,0,0
731,Awfully nice of you to ask me.,0.4754,0.4754,0.34,0.0,0.66,1,0,0
732,"I’d best stop on here, though.",0.4588,0.4588,0.404,0.212,0.385,1,0,0
733,"I’ve not much more time to fish.” “You want those big ones in the Irati.” “I say, I do, you know.",0.0772,0.0772,0.064,0.0,0.936,1,0,0
734,They’re enormous trout there.” “I’d like to try them once more.” “Do.,0.3612,0.3612,0.185,0.0,0.815,1,0,0
735,"Be a good chap.” “We really have to get into town,” I said.",0.4404,0.4404,0.225,0.0,0.775,1,0,0
736,“What a pity.” After breakfast Bill and I were sitting warming in the sun on a bench out in front of the inn and talking it over.,0.1531,0.1531,0.065,0.0,0.935,1,0,0
737,"‘I come Thursday.’ That gives you a lot of dope, doesn’t it?” “It gives you all the dope that’s of interest to Cohn.” “We’re going in, anyway,” I said.",0.4588,0.4588,0.103,0.0,0.897,1,0,0
738,“There’s no use trying to move Brett and Mike out here and back before the fiesta.,0.2263,0.2263,0.161,0.114,0.725,1,0,0
739,"“It’s a remarkable place,” Harris said, when we came out.",0.5574,0.5574,0.31,0.0,0.69,1,0,0
740,"“It’s a remarkable place, though,” Harris said.",0.5574,0.5574,0.419,0.0,0.581,1,0,0
741,He liked Harris.,0.4215,0.4215,0.583,0.0,0.417,1,0,0
742,"“It looks to me like a pub,” I said.",0.3612,0.3612,0.294,0.0,0.706,1,0,0
743,Harris would not let us pay.,0.0762,0.0762,0.206,0.0,0.794,1,0,0
744,"He talked Spanish quite well, and the innkeeper would not take our money.",0.3384,0.3384,0.166,0.0,0.834,1,0,0
745,"You don’t know what it’s meant to me to have you chaps up here.” “We’ve had a grand time, Harris.” Harris was a little tight.",0.4588,0.4588,0.12,0.0,0.88,1,0,0
746,"We _have_ had such a jolly good time.” “How about another bottle around?” “Jolly good idea,” said Harris.",0.8442,0.8442,0.394,0.0,0.606,1,0,0
747,“Or we don’t drink it.” “I wish you’d let me pay for it.,0.3182,0.3182,0.179,0.093,0.728,1,0,0
748,"It _does_ give me pleasure, you know.” “This is going to give me pleasure,” Bill said.",0.5719,0.5719,0.198,0.0,0.802,1,0,0
749,"“We call you Harris because we’re so fond of you.” “I say, Barnes.",0.5777,0.5777,0.238,0.0,0.762,1,0,0
750,I only thought if you fished them some time it might remind you of what a good time we had.” The bus started.,0.4404,0.4404,0.127,0.0,0.873,1,0,0
751,“I think he really did have a good time.” “Harris?,0.4877,0.4877,0.283,0.0,0.717,1,0,0
752,You bet he did.” “I wish he’d come into Pamplona.” “He wanted to fish.” “Yes.,0.4019,0.4019,0.162,0.0,0.838,1,0,0
753,Out in the plaza they were stringing electric-light wires to light the plaza for the fiesta.,0.4767,0.4767,0.171,0.0,0.829,1,0,0
754,"“Your friends are here,” he said.",0.4767,0.4767,0.383,0.0,0.617,1,0,0
755,Mr. Cohn and Mr. Campbell and Lady Ashley.” He smiled as though there were something I would hear about.,0.5423,0.5423,0.171,0.0,0.829,1,0,0
756,I’ve saved you the rooms you had.” “That’s fine.,0.5574,0.5574,0.397,0.0,0.603,1,0,0
757,All the rooms we looked at.” “Where are our friends now?” “I think they went to the pelota.” “And how about the bulls?” Montoya smiled.,0.7882,0.7882,0.232,0.0,0.768,1,0,0
758,"Do you all go down?” “Oh, yes.",0.4019,0.4019,0.31,0.0,0.69,1,0,0
759,They’ve never seen a desencajonada.” Montoya put his hand on my shoulder.,0.4939,0.4939,0.242,0.0,0.758,1,0,0
760,“I’ll see you there.” He smiled again.,0.5423,0.5423,0.368,0.0,0.632,1,0,0
761,He always smiled as though bull-fighting were a very special secret between the two of us; a rather shocking but really very deep secret that we knew about.,0.3392,0.3392,0.146,0.064,0.79,1,0,0
762,"He always smiled as though there were something lewd about the secret to outsiders, but that it was something that we understood.",0.3071,0.3071,0.097,0.0,0.903,1,0,0
763,It would not do to expose it to people who would not understand.,0.1139,0.1139,0.107,0.0,0.893,1,0,0
764,"“Your friend, is he aficionado, too?” Montoya smiled at Bill.",0.7717,0.7717,0.456,0.0,0.544,1,0,0
765,“He’s a real aficionado.” “But he’s not aficionado like you are.” Aficion means passion.,0.224,0.224,0.186,0.131,0.683,1,0,0
766,An aficionado is one who is passionate about the bull-fights.,0.5267,0.5267,0.274,0.0,0.726,1,0,0
767,"All the good bull-fighters stayed at Montoya’s hotel; that is, those with aficion stayed there.",0.4404,0.4404,0.172,0.0,0.828,1,0,0
768,The good ones came each year.,0.4404,0.4404,0.367,0.0,0.633,1,0,0
769,The photographs were dedicated to Juanito Montoya or to his sister.,0.4588,0.4588,0.231,0.0,0.769,1,0,0
770,They often had the most flattering inscriptions.,0.3804,0.3804,0.302,0.0,0.698,1,0,0
771,It was simply the pleasure of discovering what we each felt.,0.5719,0.5719,0.27,0.0,0.73,1,0,0
772,"They were always very polite at first, and it amused them very much that I should be an American.",0.4215,0.4215,0.141,0.0,0.859,1,0,0
773,Somehow it was taken for granted that an American could not have aficion.,0.25,0.25,0.143,0.0,0.857,1,0,0
774,"He might simulate it or confuse it with excitement, but he could not really have it.",0.1655,0.1655,0.12,0.083,0.798,1,0,0
775,It seemed as though they wanted to touch you to make it certain.,0.2732,0.2732,0.149,0.0,0.851,1,0,0
776,Montoya could forgive anything of a bull-fighter who had aficion.,0.2732,0.2732,0.208,0.0,0.792,1,0,0
777,For one who had aficion he could forgive anything.,0.2732,0.2732,0.208,0.0,0.792,1,0,0
778,At once he forgave me all my friends.,0.6705,0.6705,0.478,0.0,0.522,1,0,0
779,"“It’s pretty good,” I said.",0.4939,0.4939,0.516,0.0,0.484,1,0,0
780,They would not open until the day before the fiesta.,0.4767,0.4767,0.256,0.0,0.744,1,0,0
781,Brett was happy.,0.5719,0.5719,0.649,0.0,0.351,1,0,0
782,Look at Bill.” “Did you get good fishing?” Mike asked.,0.4404,0.4404,0.244,0.0,0.756,1,0,0
783,"How I wish those dear days were back.” “Don’t be an ass.” “Were you in the war, Mike?” Cohn asked.",0.1027,0.1027,0.21,0.155,0.635,1,0,0
784,That story reflects great discredit on me.” “What story’s that?” “Brett will tell you.,0.6249,0.6249,0.24,0.0,0.76,1,0,0
785,"So naturally I had no medals, and I stopped at my tailor’s and he was impressed by the invitation, and I thought that’s a good piece of business, and I said to him: ‘You’ve got to fix me up with some medals.’ He said: ‘What medals, sir?’ And I said: ‘Oh, any medals.",0.3892,0.3892,0.112,0.082,0.806,1,0,0
786,‘Just give me a good lot.,0.4404,0.4404,0.42,0.0,0.58,1,0,0
787,"Well, I went to the dinner, and it was the night they’d shot Henry Wilson, so the Prince didn’t come and the King didn’t come, and no one wore any medals, and all these coves were busy taking off their medals, and I had mine in my pocket.” He stopped for us to laugh.",0.3818,0.3818,0.099,0.071,0.83,1,0,0
788,“But no matter.” We were all laughing.,0.25,0.25,0.308,0.212,0.481,1,0,0
789,We were all laughing.,0.4939,0.4939,0.516,0.0,0.484,1,0,0
790,"“Rotten luck for the tailor,” he said.",0.4588,0.4588,0.333,0.0,0.667,1,0,0
791,“I should think it would have been grand for the tailor.” “Frightfully good tailor.,0.7096,0.7096,0.33,0.0,0.67,1,0,0
792,“I had a lot of friends.,0.4767,0.4767,0.437,0.0,0.563,1,0,0
793,False friends.,0.4767,0.4767,0.756,0.0,0.244,1,0,0
794,We passed a wine-shop with a sign in the window: Good Wine 30 Centimes A Liter.,0.4404,0.4404,0.195,0.0,0.805,1,0,0
795,"At the far end was the stone wall of the corrals, with apertures in the stone that were like loopholes running all along the face of each corral.",0.3612,0.3612,0.085,0.0,0.915,1,0,0
796,"A ladder led up to the top of the wall, and people were climbing up the ladder and spreading down to stand on the walls that separated the two corrals.",0.2023,0.2023,0.06,0.0,0.94,1,0,0
797,“They want to see the bulls.” Mike and Bill were on the other wall across the pit of the corral.,0.0772,0.0772,0.064,0.0,0.936,1,0,0
798,Men were standing on the wall ready to pull up the gate of the corral and then the gate of the cage.,0.3612,0.3612,0.106,0.0,0.894,1,0,0
799,The men on top of the wall leaned back and pulled up the door of the corral.,0.2023,0.2023,0.101,0.0,0.899,1,0,0
800,"The bull, striking into the wood from side to side with his horns, made a great noise.",0.6249,0.6249,0.215,0.0,0.785,1,0,0
801,"Then I saw a dark muzzle and the shadow of horns, and then, with a clattering on the wood in the hollow box, the bull charged and came out into the corral, skidding with his forefeet in the straw as he stopped, his head up, the great hump of muscle on his neck swollen tight, his body muscles quivering as he looked up at the crowd on the stone walls.",0.34,0.34,0.057,0.052,0.891,1,0,0
802,"“My God, isn’t he beautiful?” Brett said.",0.2732,0.2732,0.259,0.0,0.741,1,0,0
803,“He’s got a left and a right just like a boxer.” “Not really?” “You watch.” “It goes too fast.” “Wait.,0.3612,0.3612,0.135,0.0,0.865,1,0,0
804,"In the far corner a man, from behind one of the plank shelters, attracted the bull, and while the bull was facing away the gate was pulled up and a second bull came out into the corral.",0.4215,0.4215,0.076,0.0,0.924,1,0,0
805,"She was watching, fascinated.",0.4767,0.4767,0.508,0.0,0.492,1,0,0
806,"“Don’t you ever detach me from the herd, Mike.” “I say,” Mike said, “they _were_ fine bulls, weren’t they?",0.2023,0.2023,0.091,0.0,0.909,1,0,0
807,"“I would have thought you’d loved being a steer, Robert.” “What do you mean, Mike?” “They lead such a quiet life.",0.5994,0.5994,0.178,0.0,0.822,1,0,0
808,Bill laughed.,0.4588,0.4588,0.75,0.0,0.25,1,0,0
809,“I should think you’d love it.,0.6369,0.6369,0.457,0.0,0.543,1,0,0
810,Say something funny.,0.4404,0.4404,0.592,0.0,0.408,1,0,0
811,"Can’t you see we’re all having a good time here?” “Come off it, Michael.",0.4404,0.4404,0.195,0.0,0.805,1,0,0
812,“I’m not drunk.,0.2584,0.2584,0.504,0.0,0.496,1,0,0
813,"_Is_ Robert Cohn going to follow Brett around like a steer all the time?” “Shut up, Michael.",0.3612,0.3612,0.143,0.0,0.857,1,0,0
814,Aren’t the bulls lovely?,0.5859,0.5859,0.559,0.0,0.441,1,0,0
815,"Don’t you like them, Bill?",0.3612,0.3612,0.385,0.0,0.615,1,0,0
816,"She’s slept with lots of better people than you.” “Shut up,” Cohn said.",0.4404,0.4404,0.195,0.0,0.805,1,0,0
817,You know you didn’t have a good time at San Sebastian because none of our friends would invite you on any of the parties.,0.5641,0.5641,0.25,0.089,0.661,1,0,0
818,"How do you think it makes _me_ feel?” “You’re a splendid one to talk about manners,” Brett said.",0.5859,0.5859,0.192,0.0,0.808,1,0,0
819,"“You’ve such lovely manners.” “Come on, Robert,” Bill said.",0.5859,0.5859,0.322,0.0,0.678,1,0,0
820,"“I say, Michael, you might not be such a bloody ass,” she interrupted.",0.0531,0.0531,0.165,0.151,0.685,1,0,0
821,We were all friends together.,0.4767,0.4767,0.437,0.0,0.563,1,0,0
822,"“I’m not so damn drunk as I sounded,” he said.",0.6231,0.6231,0.421,0.0,0.579,1,0,0
823,"“I didn’t say anything I didn’t mean.” “But you put it so badly,” Brett laughed.",0.5046,0.5046,0.201,0.0,0.799,1,0,0
824,"I wouldn’t read them.” “Damned noble of you.” “No, listen, Jake.",0.4588,0.4588,0.25,0.0,0.75,1,0,0
825,"But they weren’t ever Jews, and they didn’t come and hang about afterward.” “Damned good chaps,” Brett said.",0.5927,0.5927,0.185,0.0,0.815,1,0,0
826,"I wouldn’t read them.” “You wouldn’t read any letters, darling.",0.5859,0.5859,0.322,0.0,0.678,1,0,0
827,"Tell him either he must behave or get out.” “Yes,” I said, “it would be nice for me to tell him.” “Look, Brett.",0.4215,0.4215,0.118,0.0,0.882,1,0,0
828,"That is perfect, you know.” “Oh, no.",0.3612,0.3612,0.339,0.202,0.459,1,0,0
829,We’re all friends.,0.4767,0.4767,0.608,0.0,0.392,1,0,0
830,"Aren’t we all friends, Jake?” “I can’t tell him.",0.4767,0.4767,0.279,0.0,0.721,1,0,0
831,Damn good.,0.0516,0.0516,0.518,0.482,0.0,1,0,0
832,"I wish I were one of these literary chaps.” “He’d be good, you know,” Brett said.",0.6808,0.6808,0.318,0.0,0.682,1,0,0
833,"“He writes a good letter.” “I know,” I said.",0.4404,0.4404,0.326,0.0,0.674,1,0,0
834,"And the funny thing is I think I was tight.” “Come on,” Brett said.",0.4404,0.4404,0.209,0.0,0.791,1,0,0
835,"“Well, how did you like the bulls?” he asked.",0.3612,0.3612,0.238,0.0,0.762,1,0,0
836,They were nice bulls.” “They’re all right”—Montoya shook his head—“but they’re not too good.” “What didn’t you like about them?” “I don’t know.,0.5994,0.5994,0.199,0.052,0.749,1,0,0
837,They just didn’t give me the feeling that they were so good.” “I know what you mean.” “They’re all right.” “Yes.,0.128,0.128,0.07,0.0,0.93,1,0,0
838,"They’re all right.” “How did your friends like them?” “Fine.” “Good,” Montoya said.",0.6808,0.6808,0.337,0.0,0.663,1,0,0
839,"I don’t like Cohn, God knows, and I think it was a silly trick for him to go down to San Sebastian, but nobody has any business to talk like Mike.” “How’d you like the bulls?” “Grand.",0.8294,0.8294,0.272,0.028,0.701,1,0,0
840,It’s grand the way they bring them out.” “To-morrow come the Miuras.” “When does the fiesta start?” “Day after to-morrow.” “We’ve got to keep Mike from getting so tight.,0.7269,0.7269,0.184,0.0,0.816,1,0,0
841,That kind of stuff is terrible.” “We’d better get cleaned up for supper.” “Yes.,0.4404,0.4404,0.182,0.0,0.818,1,0,0
842,"That will be a pleasant meal.” “Won’t it?” As a matter of fact, supper was a pleasant meal.",0.7717,0.7717,0.391,0.0,0.609,1,0,0
843,She looked quite beautiful.,0.6361,0.6361,0.583,0.0,0.417,1,0,0
844,"He was reserved and formal, and his face was still taut and sallow, but he cheered up finally.",0.6652,0.6652,0.207,0.0,0.793,1,0,0
845,He could not stop looking at Brett.,0.2235,0.2235,0.239,0.0,0.761,1,0,0
846,It seemed to make him happy.,0.5719,0.5719,0.425,0.0,0.575,1,0,0
847,"It must have been pleasant for him to see her looking so lovely, and know he had been away with her and that every one knew it.",0.8468,0.8468,0.246,0.0,0.754,1,0,0
848,Bill was very funny.,0.4927,0.4927,0.516,0.0,0.484,1,0,0
849,They were good together.,0.4404,0.4404,0.492,0.0,0.508,1,0,0
850,It seemed they were all such nice people.,0.4215,0.4215,0.286,0.0,0.714,1,0,0
851,The country became very clear and the feeling of pressure in my head seemed to loosen.,0.2944,0.2944,0.224,0.112,0.664,1,0,0
852,If I kept on reading that feeling would pass.,0.128,0.128,0.176,0.0,0.824,1,0,0
853,Cohn said good night outside the door and went on up to his room.,0.4404,0.4404,0.182,0.0,0.818,1,0,0
854,I heard them laugh.,0.5574,0.5574,0.643,0.0,0.357,1,0,0
855,That was another bright idea.,0.4404,0.4404,0.42,0.0,0.58,1,0,0
856,Women made such swell friends.,0.4767,0.4767,0.437,0.0,0.563,1,0,0
857,"In the first place, you had to be in love with a woman to have a basis of friendship.",0.7964,0.7964,0.321,0.0,0.679,1,0,0
858,I had been having Brett for a friend.,0.4939,0.4939,0.39,0.0,0.61,1,0,0
859,Just exchange of values.,0.4019,0.4019,0.474,0.0,0.526,1,0,0
860,You paid some way for everything that was any good.,0.4404,0.4404,0.244,0.0,0.756,1,0,0
861,"I paid my way into enough things that I liked, so that I had a good time.",0.7152,0.7152,0.352,0.0,0.648,1,0,0
862,"Either you paid by learning about them, or by experience, or by taking chances, or by money.",0.2023,0.2023,0.101,0.0,0.899,1,0,0
863,Enjoying living was learning to get your money’s worth and knowing when you had it.,0.6486,0.6486,0.29,0.0,0.71,1,0,0
864,You could get your money’s worth.,0.2263,0.2263,0.275,0.0,0.725,1,0,0
865,The world was a good place to buy in.,0.4404,0.4404,0.293,0.0,0.707,1,0,0
866,It seemed like a fine philosophy.,0.5106,0.5106,0.589,0.0,0.411,1,0,0
867,"In five years, I thought, it will seem just as silly as all the other fine philosophies I’ve had.",0.2263,0.2263,0.153,0.0,0.847,1,0,0
868,"Perhaps that wasn’t true, though.",0.4215,0.4215,0.412,0.0,0.588,1,0,0
869,Brett was a good drunk.,0.128,0.128,0.397,0.329,0.274,1,0,0
870,Bill was a good drunk.,0.128,0.128,0.397,0.329,0.274,1,0,0
871,Cohn was never drunk.,0.2584,0.2584,0.404,0.0,0.596,1,0,0
872,Maybe the Eskimo was a fine language.,0.2023,0.2023,0.265,0.0,0.735,1,0,0
873,"I liked them, though.",0.4215,0.4215,0.583,0.0,0.417,1,0,0
874,I liked the way they talked.,0.4215,0.4215,0.412,0.0,0.588,1,0,0
875,That was another good thing you paid for and then had.,0.4404,0.4404,0.225,0.0,0.775,1,0,0
876,The town was getting ready for the fiesta.,0.6808,0.6808,0.483,0.0,0.517,1,0,0
877,"Out across the plain, where the horse and cattle fair would be, some gypsies had camped under the trees.",0.3182,0.3182,0.113,0.0,0.887,1,0,0
878,"We met Cohn as we came out of church, and although it was obvious he had followed us, yet he was very pleasant and nice, and we all three went for a walk out to the gypsy camp, and Brett had her fortune told.",0.7688,0.7688,0.14,0.0,0.86,1,0,0
879,"It was a good morning, there were high white clouds above the mountains.",0.4404,0.4404,0.209,0.0,0.791,1,0,0
880,"It had rained a little in the night and it was fresh and cool on the plateau, and there was a wonderful view.",0.8074,0.8074,0.316,0.0,0.684,1,0,0
881,"We all felt good and we felt healthy, and I felt quite friendly to Cohn.",0.8439,0.8439,0.453,0.0,0.547,1,0,0
882,You could not be upset about anything on a day like that.,0.5696,0.5696,0.342,0.0,0.658,1,0,0
883,That was the last day before the fiesta.,0.4767,0.4767,0.307,0.0,0.693,1,0,0
884,"CHAPTER                                    15  At noon of Sunday, the 6th of July, the fiesta exploded.",0.4767,0.4767,0.205,0.0,0.795,1,0,0
885,"There they were drinking, getting ready for the fiesta.",0.6808,0.6808,0.444,0.0,0.556,1,0,0
886,They had come in so recently from the plains and the hills that it was necessary that they make their shifting in values gradually.,0.4019,0.4019,0.105,0.0,0.895,1,0,0
887,They got their money’s worth in the wine-shops.,0.2263,0.2263,0.213,0.0,0.787,1,0,0
888,Money still had a definite value in hours worked and bushels of grain sold.,0.5423,0.5423,0.29,0.0,0.71,1,0,0
889,"Late in the fiesta it would not matter what they paid, nor where they bought.",0.4635,0.4635,0.181,0.063,0.757,1,0,0
890,Now on the day of the starting of the fiesta of San Fermin they had been in the wine-shops of the narrow streets of the town since early morning.,0.4767,0.4767,0.1,0.0,0.9,1,0,0
891,They were warming up.,0.1531,0.1531,0.348,0.0,0.652,1,0,0
892,San Fermin is also a religious festival.,0.4939,0.4939,0.39,0.0,0.61,1,0,0
893,The café was like a battleship stripped for action.,0.34,0.34,0.26,0.115,0.625,1,0,0
894,To-day the waiters did not leave you alone all morning to read without asking if you wanted to order something.,0.2235,0.2235,0.138,0.0,0.862,1,0,0
895,Before the waiter brought the sherry the rocket that announced the fiesta went up in the square.,0.4767,0.4767,0.162,0.0,0.838,1,0,0
896,"The ball of smoke hung in the sky like a shrapnel burst, and as I watched, another rocket came up to it, trickling smoke in the bright sunlight.",0.6369,0.6369,0.182,0.041,0.777,1,0,0
897,I saw the bright flash as it burst and another little cloud of smoke appeared.,0.4404,0.4404,0.182,0.0,0.818,1,0,0
898,"They were playing the _riau-riau_ music, the pipes shrill and the drums pounding, and behind them came the men and boys dancing.",0.2023,0.2023,0.079,0.0,0.921,1,0,0
899,"In the square a man, bent over, was playing on a reed-pipe, and a crowd of children were following him shouting, and pulling at his clothes.",0.2023,0.2023,0.076,0.0,0.924,1,0,0
900,“My God!,0.3382,0.3382,0.705,0.0,0.295,1,0,0
901,"The street was solid with dancers, all men.",0.1531,0.1531,0.186,0.0,0.814,1,0,0
902,"They were a club of some sort, and all wore workmen’s blue smocks, and red handkerchiefs around their necks, and carried a great banner on two poles.",0.6249,0.6249,0.146,0.0,0.854,1,0,0
903,Hurray for the Foreigners!” was painted on the banner.,0.6114,0.6114,0.333,0.0,0.667,1,0,0
904,“Bring them here.” The fiesta was really started.,0.4767,0.4767,0.307,0.0,0.693,1,0,0
905,The things that happened could only have happened during a fiesta.,0.4767,0.4767,0.256,0.0,0.744,1,0,0
906,It seemed out of place to think of consequences during the fiesta.,0.4767,0.4767,0.22,0.0,0.78,1,0,0
907,"All during the fiesta you had the feeling, even when it was quiet, that you had to shout any remark to make it heard.",0.5574,0.5574,0.173,0.0,0.827,1,0,0
908,It was the same feeling about any action.,0.128,0.128,0.176,0.0,0.824,1,0,0
909,It was a fiesta and it went on for seven days.,0.4767,0.4767,0.256,0.0,0.744,1,0,0
910,"In the procession were all the dignitaries, civil and religious.",0.1531,0.1531,0.151,0.0,0.849,1,0,0
911,We could not see them because the crowd was too great.,0.6249,0.6249,0.291,0.0,0.709,1,0,0
912,"All we could see of the procession through the closely pressed people that crowded all the side streets and curbs were the great giants, cigar-store Indians, thirty feet high, Moors, a King and Queen, whirling and waltzing solemnly to the _riau-riau_.",0.7096,0.7096,0.134,0.0,0.866,1,0,0
913,"They were all standing outside the chapel where San Fermin and the dignitaries had passed in, leaving a guard of soldiers, the giants, with the men who danced in them standing beside their resting frames, and the dwarfs moving with their whacking bladders through the crowd.",0.1531,0.1531,0.035,0.0,0.965,1,0,0
914,"“I want a leather wine-bottle,” Bill said.",0.0772,0.0772,0.206,0.0,0.794,1,0,0
915,Some one insisted on giving her a glass.,0.34,0.34,0.286,0.0,0.714,1,0,0
916,Inside it smelled of fresh tanned leather and hot tar.,0.3182,0.3182,0.204,0.0,0.796,1,0,0
917,"It doesn’t leak.” “I want another one, too.",0.0772,0.0772,0.157,0.0,0.843,1,0,0
918,I want you to meet my friends.,0.5267,0.5267,0.524,0.0,0.476,1,0,0
919,"“I don’t want to eat up your meal,” I said when some one handed me a fork.",0.0772,0.0772,0.085,0.0,0.915,1,0,0
920,“I know he’s not dead.,0.5334,0.5334,0.463,0.0,0.537,1,0,0
921,Yes.,0.4019,0.4019,1.0,0.0,0.0,1,0,0
922,It tasted of licorice and warmed all the way.,0.2732,0.2732,0.208,0.0,0.792,1,0,0
923,I could feel it warming in my stomach.,0.1531,0.1531,0.211,0.0,0.789,1,0,0
924,"“You want to see him?” “Yes,” I said.",0.0772,0.0772,0.178,0.0,0.822,1,0,0
925,Cohn wiped his eyes and grinned.,0.2732,0.2732,0.296,0.0,0.704,1,0,0
926,“Do you want to eat?” “Yes.,0.0772,0.0772,0.206,0.0,0.794,1,0,0
927,"Down the side streets that led to the square we saw the square solid with people, those in the centre all dancing.",0.1531,0.1531,0.071,0.0,0.929,1,0,0
928,"It was the first meal of the prices being doubled for the fiesta, and there were several new courses.",0.4767,0.4767,0.147,0.0,0.853,1,0,0
929,"I remember resolving that I would stay up all night to watch the bulls go through the streets at six o’clock in the morning, and being so sleepy that I went to bed around four o’clock.",0.3818,0.3818,0.075,0.0,0.925,1,0,0
930,"The fiesta was going on outside in the night, but I was too sleepy for it to keep me awake.",0.2617,0.2617,0.102,0.0,0.898,1,0,0
931,I had been sleeping heavily and I woke feeling I was too late.,0.128,0.128,0.143,0.0,0.857,1,0,0
932,After they went out of sight a great roar came from the bull-ring.,0.6249,0.6249,0.272,0.0,0.728,1,0,0
933,We were all there.” “Anybody get hurt?” “One of the bulls got into the crowd in the ring and tossed six or eight people.” “How did Brett like it?” “It was all so sudden there wasn’t any time for it to bother anybody.” “I wish I’d been up.” “We didn’t know where you were.,0.4871,0.4871,0.094,0.041,0.865,1,0,0
